id,target
2981,0.02716
2982,0.03870
2983,0.02760
2984,0.02637
2985,0.05882
2986,0.05454
2988,0.04933
2989,0.02774
2990,0.04288
2991,0.04707
2993,0.05668
2995,0.02840
2998,0.04363
2999,0.03046
3000,0.06891
3001,0.06777
3003,0.04851
3005,0.08190
3007,0.03945
3008,0.04043
3009,0.04051
3011,0.03925
3012,0.02865
3013,0.01607
3014,0.03468
3015,0.02460
3016,0.02135
3017,0.01914
3018,0.03678
3022,0.03775
3023,0.04220
3024,0.04140
3026,0.01902
3029,0.05160
3031,0.03093
3032,0.04468
3033,0.03852
3034,0.01657
3035,0.07692
3036,0.02515
3037,0.03210
3039,0.02349
3040,0.03902
3041,0.03534
3042,0.05175
3045,0.03080
3050,0.01721
3053,0.03677
3055,0.02456
3060,0.03683
3061,0.04147
3062,0.02695
3064,0.03690
3065,0.02117
3067,0.04998
3068,0.04685
3072,0.02444
3073,0.06851
3076,0.03232
3077,0.03244
3079,0.02592
3080,0.04023
3082,0.03108
3085,0.01670
3086,0.03044
3087,0.06558
3090,0.04453
3092,0.01955
3094,0.02718
3095,0.01902
3101,0.03862
3102,0.01636
3103,0.05315
3104,0.07397
3105,0.05174
3107,0.07486
3108,0.06952
3114,0.03925
3115,0.03755
3116,0.03350
3118,0.03290
3120,0.03537
3121,0.04315
3123,0.03851
3125,0.02049
3128,0.03185
3129,0.04986
3130,0.02885
3133,0.03308
3134,0.02498
3136,0.04840
3137,0.05193
3138,0.01268
3139,0.05320
3140,0.02952
3143,0.03379
3144,0.02171
3146,0.03167
3148,0.05558
3149,0.02884
3150,0.02027
3151,0.04546
3153,0.02945
3155,0.08634
3157,0.03676
3160,0.03542
3161,0.05060
3162,0.04640
3163,0.02986
3164,0.02479
3165,0.04236
3166,0.02615
3168,0.03216
3169,0.04409
3170,0.03292
3171,0.01676
3176,0.03080
3179,0.01716
3180,0.03698
3182,0.04752
3183,0.04048
3184,0.04206
3185,0.03169
3186,0.02596
3188,0.03095
3189,0.06395
3191,0.03391
3193,0.02062
3194,0.04931
3195,0.04870
3196,0.03734
3197,0.02181
3199,0.02386
3201,0.03263
3202,0.04289
3203,0.02016
3205,0.02831
3206,0.03012
3207,0.06849
3208,0.02977
3209,0.03200
3210,0.02727
3211,0.06318
3212,0.03149
3213,0.04519
3215,0.03544
3216,0.03494
3217,0.03165
3218,0.02599
3219,0.05552
3221,0.07211
3222,0.02375
3226,0.02486
3227,0.04566
3229,0.02703
3231,0.01558
3234,0.04953
3240,0.04925
3242,0.03309
3244,0.01705
3246,0.04934
3247,0.08180
3248,0.02773
3249,0.03175
3250,0.03423
3251,0.01881
3252,0.02608
3253,0.02981
3255,0.03107
3257,0.02777
3258,0.02836
3259,0.02123
3265,0.03689
