id,target
2981,0.02993
2982,0.03739
2983,0.03499
2984,0.03523
2985,0.04165
2986,0.04571
2988,0.04231
2989,0.03807
2990,0.03840
2991,0.03962
2993,0.04219
2995,0.03256
2998,0.03716
2999,0.03797
3000,0.05032
3001,0.04058
3003,0.04360
3005,0.04705
3007,0.04113
3008,0.04360
3009,0.03497
3011,0.03359
3012,0.03768
3013,0.03075
3014,0.03558
3015,0.03306
3016,0.04162
3017,0.02712
3018,0.03771
3022,0.03889
3023,0.04011
3024,0.03857
3026,0.02776
3029,0.03926
3031,0.03667
3032,0.04231
3033,0.03072
3034,0.02935
3035,0.04976
3036,0.03158
3037,0.03604
3039,0.03268
3040,0.03288
3041,0.03393
3042,0.04055
3045,0.03991
3050,0.02786
3053,0.03346
3055,0.03540
3060,0.03730
3061,0.04199
3062,0.03926
3064,0.03685
3065,0.03213
3067,0.03838
3068,0.03450
3072,0.03273
3073,0.04487
3076,0.03720
3077,0.03438
3079,0.03556
3080,0.04219
3082,0.03479
3085,0.02694
3086,0.03495
3087,0.04716
3090,0.04075
3092,0.03694
3094,0.03771
3095,0.02935
3101,0.03347
3102,0.03007
3103,0.04195
3104,0.04553
3105,0.04000
3107,0.05129
3108,0.04641
3114,0.04367
3115,0.03307
3116,0.03187
3118,0.03506
3120,0.03921
3121,0.04037
3123,0.04431
3125,0.03189
3128,0.02801
3129,0.04719
3130,0.03357
3133,0.03564
3134,0.03401
3136,0.04683
3137,0.04772
3138,0.02695
3139,0.03871
3140,0.03659
3143,0.03322
3144,0.03110
3146,0.03378
3148,0.04017
3149,0.03185
3150,0.03355
3151,0.03725
3153,0.03605
3155,0.04667
3157,0.03541
3160,0.03897
3161,0.04824
3162,0.04021
3163,0.03960
3164,0.03058
3165,0.03873
3166,0.03408
3168,0.04001
3169,0.04933
3170,0.03649
3171,0.03371
3176,0.03799
3179,0.03412
3180,0.03592
3182,0.04031
3183,0.03928
3184,0.03883
3185,0.02992
3186,0.03767
3188,0.03378
3189,0.04487
3191,0.04044
3193,0.03266
3194,0.03214
3195,0.03452
3196,0.02768
3197,0.02902
3199,0.03449
3201,0.03888
3202,0.03808
3203,0.02984
3205,0.03362
3206,0.03359
3207,0.04573
3208,0.03844
3209,0.03067
3210,0.03182
3211,0.04063
3212,0.03544
3213,0.04254
3215,0.03736
3216,0.03637
3217,0.03404
3218,0.03542
3219,0.03721
3221,0.04905
3222,0.03238
3226,0.02945
3227,0.04470
3229,0.03418
3231,0.03045
3234,0.04785
3240,0.04085
3242,0.04476
3244,0.02863
3246,0.04220
3247,0.03985
3248,0.03227
3249,0.03730
3250,0.04074
3251,0.02777
3252,0.03354
3253,0.03148
3255,0.03186
3257,0.03497
3258,0.03330
3259,0.02873
3265,0.03760
