id,target
2981,0.01344
2982,0.04069
2983,0.02737
2984,0.02169
2985,0.09490
2986,0.08671
2988,0.03401
2989,0.05304
2990,0.01796
2991,0.03487
2993,0.05727
2995,0.01521
2998,0.03807
2999,0.02731
3000,0.14710
3001,0.04706
3003,0.05089
3005,0.08354
3007,0.04236
3008,0.05770
3009,0.03097
3011,0.01867
3012,0.02949
3013,0.01897
3014,0.03400
3015,0.02397
3016,0.03368
3017,0.02155
3018,0.04172
3022,0.03388
3023,0.04525
3024,0.05981
3026,0.01404
3029,0.04790
3031,0.02469
3032,0.04210
3033,0.02062
3034,0.01289
3035,0.04907
3036,0.02291
3037,0.02123
3039,0.01348
3040,0.03197
3041,0.04731
3042,0.05304
3045,0.02252
3050,0.00923
3053,0.02651
3055,0.03603
3060,0.03184
3061,0.02865
3062,0.04722
3064,0.05608
3065,0.03794
3067,0.08234
3068,0.02664
3072,0.02244
3073,0.05506
3076,0.06780
3077,0.04566
3079,0.02349
3080,0.04593
3082,0.02995
3085,0.00767
3086,0.03323
3087,0.06762
3090,0.03704
3092,0.01337
3094,0.01912
3095,0.01591
3101,0.05120
3102,0.01958
3103,0.07676
3104,0.07189
3105,0.06264
3107,0.09340
3108,0.05372
3114,0.06988
3115,0.03046
3116,0.01775
3118,0.03026
3120,0.02651
3121,0.05364
3123,0.05429
3125,0.01573
3128,0.01639
3129,0.09435
3130,0.01295
3133,0.03167
3134,0.02342
3136,0.09119
3137,0.08053
3138,0.00947
3139,0.03989
3140,0.07335
3143,0.03237
3144,0.01412
3146,0.01647
3148,0.04674
3149,0.02767
3150,0.02530
3151,0.04335
3153,0.03364
3155,0.14339
3157,0.02193
3160,0.06329
3161,0.08520
3162,0.04207
3163,0.03200
3164,0.02043
3165,0.04986
3166,0.03568
3168,0.02043
3169,0.11174
3170,0.03628
3171,0.01686
3176,0.02555
3179,0.02525
3180,0.02750
3182,0.02987
3183,0.02587
3184,0.02568
3185,0.01693
3186,0.03592
3188,0.01358
3189,0.02990
3191,0.03419
3193,0.02848
3194,0.02135
3195,0.03553
3196,0.01694
3197,0.01689
3199,0.02037
3201,0.02148
3202,0.04135
3203,0.02039
3205,0.02512
3206,0.02362
3207,0.03429
3208,0.03074
3209,0.03213
3210,0.02536
3211,0.05611
3212,0.01942
3213,0.06603
3215,0.01652
3216,0.02815
3217,0.01628
3218,0.02285
3219,0.05054
3221,0.04280
3222,0.03152
3226,0.02072
3227,0.04758
3229,0.02517
3231,0.01822
3234,0.21113
3240,0.04535
3242,0.03705
3244,0.01143
3246,0.03304
3247,0.04423
3248,0.02782
3249,0.02170
3250,0.02191
3251,0.01410
3252,0.01485
3253,0.01420
3255,0.02357
3257,0.01694
3258,0.02248
3259,0.01335
3265,0.03281
